qid,query,doc_id,label,term_overlap,doc_length,title_match,click_rate
95,search engine basics,3,0,0.0,121,0,0.0
95,search engine basics,4,0,0.0,63,0,0.0
95,search engine basics,5,0,0.0,258,0,0.0
95,search engine basics,6,2,1.3077276732741834,278,0,0.2528550798717768
95,search engine basics,7,0,0.0,344,0,0.0
95,search engine basics,8,0,0.0,455,0,0.0
95,search engine basics,9,0,0.0,127,0,0.0
96,machine learning guide,0,2,1.5459507424326198,59,0,0.0765437801500203
96,machine learning guide,1,0,0.0,250,0,0.0
96,machine learning guide,2,0,0.0,247,0,0.0
96,machine learning guide,3,0,0.0,151,0,0.0
96,machine learning guide,4,0,0.0,186,0,0.0
96,machine learning guide,5,0,0.0,175,0,0.0
96,machine learning guide,6,1,0.5189827405327478,265,1,0.2573107221240319
96,machine learning guide,7,0,0.0,338,0,0.0
96,machine learning guide,8,1,0.8232211431468932,259,0,0.09853814466399727
96,machine learning guide,9,2,1.7098192298148565,325,1,0.5285576551115153
97,neural network basics,0,1,0.5408428120772087,205,0,0.24986511164991515
97,neural network basics,1,1,0.6939152977926544,71,1,0.2464639821916489
97,neural network basics,2,0,0.0,394,0,0.0
97,neural network basics,3,0,0.0,438,0,0.0
97,neural network basics,4,1,0.7154587525182255,449,1,0.187383978020053
97,neural network basics,5,1,0.5469827485307645,267,1,0.2999630119251142
97,neural network basics,6,1,0.720861257899972,494,1,0.017075145051582894
97,neural network basics,7,2,0.7412158547733804,144,1,0.08386360477661137
97,neural network basics,8,1,0.6722199803491696,330,0,0.086133219672349
97,neural network basics,9,0,0.0,390,0,0.0
98,search engine guide,0,0,0.0,204,0,0.0
98,search engine guide,1,1,0.564597792870083,380,1,0.04749671657302385
98,search engine guide,2,1,0.46354244818853674,128,1,0.2678628530129147
98,search engine guide,3,1,0.9323252980369514,492,1,0.07740645367058534
98,search engine guide,4,0,0.0,253,0,0.0
98,search engine guide,5,0,0.0,77,0,0.0
98,search engine guide,6,1,0.30088192323612967,135,1,0.1871482866295069
98,search engine guide,7,2,1.0971848454421265,333,1,0.24691231181994844
98,search engine guide,8,0,0.0,51,0,0.0
98,search engine guide,9,2,1.53040691997249,173,1,0.22191732310754736
99,neural network guide,0,0,0.0,349,0,0.0
99,neural network guide,1,0,0.0,111,0,0.0
99,neural network guide,2,0,0.0,135,0,0.0
99,neural network guide,3,0,0.0,368,0,0.0
99,neural network guide,4,0,0.0,397,0,0.0
99,neural network guide,5,0,0.0,117,0,0.0
99,neural network guide,6,0,0.0,294,0,0.0
99,neural network guide,7,0,0.0,401,0,0.0
99,neural network guide,8,2,0.9811831941363144,417,1,0.08833136394447103
99,neural network guide,9,0,0.0,135,0,0.0
100,machine learning basics,0,0,0.0,403,0,0.0
100,machine learning basics,1,1,0.9946589313760765,111,1,0.15647365199086966
100,machine learning basics,2,1,0.5996422867275666,390,0,0.20051168455796492
100,machine learning basics,3,0,0.0,420,0,0.0
100,machine learning basics,4,0,0.0,278,0,0.0
100,machine learning basics,5,0,0.0,178,0,0.0
100,machine learning basics,6,0,0.0,197,0,0.0
100,machine learning basics,7,2,1.6471276771962802,277,0,0.05950352509257288
100,machine learning basics,8,0,0.0,229,0,0.0
100,machine learning basics,9,1,0.6593463759234561,144,0,0.22039716712510304
101,neural network example,0,1,0.6353781816201005,425,1,0.05395816050541197
101,neural network example,1,0,0.0,428,0,0.0
101,neural network example,2,0,0.0,500,0,0.0
101,neural network example,3,1,0.6014053692241681,111,1,0.018730406047563406
101,neural network example,4,1,0.3692718591260795,62,1,0.26352062153246475
101,neural network example,5,2,1.3444251696565273,136,1,0.12514914288048257
101,neural network example,6,2,0.6327331736081765,472,1,0.551972587303821
101,neural network example,7,1,0.7779400459382304,313,1,0.2605626763595993
101,neural network example,8,0,0.0,380,0,0.0
101,neural network example,9,0,0.0,138,0,0.0
102,neural network advanced,0,1,0.6339100348262316,361,1,0.0413013285908685
102,neural network advanced,1,0,0.0,319,0,0.0
102,neural network advanced,2,0,0.0,158,0,0.0
102,neural network advanced,3,1,0.8439237991292299,51,0,0.0003273901982815297
102,neural network advanced,4,1,0.50395239568856,54,1,0.2848342758921755
102,neural network advanced,5,1,0.345751090768928,148,1,0.0339917020108177
102,neural network advanced,6,1,0.9892202015386242,450,1,0.2114552648307646
102,neural network advanced,7,0,0.0,444,0,0.0
102,neural network advanced,8,2,1.5809933059536936,266,0,0.08437351836268689
102,neural network advanced,9,2,0.80099341435245,136,0,0.2847174015967683
103,python tutorial advanced,0,2,1.0381613568631927,359,1,0.0653970658819414
103,python tutorial advanced,1,0,0.0,468,0,0.0
103,python tutorial advanced,2,0,0.0,453,0,0.0
103,python tutorial advanced,3,0,0.0,315,0,0.0
103,python tutorial advanced,4,0,0.0,324,0,0.0
103,python tutorial advanced,5,1,0.5735244926994625,120,0,0.21939559972696093
103,python tutorial advanced,6,1,0.9724976317025464,426,1,0.184896166806093
103,python tutorial advanced,7,2,1.0868369335717827,288,0,0.4914082961546181
103,python tutorial advanced,8,0,0.0,470,0,0.0
103,python tutorial advanced,9,2,1.3275280923746697,55,0,0.5062628939052687
104,search engine example,0,0,0.0,208,0,0.0
104,search engine example,1,0,0.0,459,0,0.0
104,search engine example,2,0,0.0,406,0,0.0
104,search engine example,3,0,0.0,68,0,0.0
104,search engine example,4,0,0.0,56,0,0.0
104,search engine example,5,1,0.3167034065781367,261,1,0.26119326630663053
104,search engine example,6,0,0.0,243,0,0.0
104,search engine example,7,0,0.0,435,0,0.0
104,search engine example,8,0,0.0,239,0,0.0
104,search engine example,9,0,0.0,75,0,0.0
105,data science advanced,0,1,0.9707357148852245,88,1,0.23174262125636486
105,data science advanced,1,0,0.0,193,0,0.0
105,data science advanced,2,2,1.86413479366413,275,1,0.34881761836639186
105,data science advanced,3,0,0.0,125,0,0.0
105,data science advanced,4,1,0.4225794034294867,167,1,0.10570782604084789
105,data science advanced,5,0,0.0,413,0,0.0
105,data science advanced,6,1,0.7546925713861498,282,1,0.025784513369768614
105,data science advanced,7,1,0.7303525138927291,280,1,0.13468266905882767
105,data science advanced,8,1,0.5549560908982946,279,0,0.2467957253062825
105,data science advanced,9,0,0.0,280,0,0.0
106,neural network basics,0,0,0.0,289,0,0.0
106,neural network basics,1,0,0.0,335,0,0.0
106,neural network basics,2,1,0.33028902423230594,398,1,0.010099380484722175
106,neural network basics,3,0,0.0,373,0,0.0
106,neural network basics,4,0,0.0,339,0,0.0
106,neural network basics,5,1,0.35828146896824975,145,1,0.14306912132655036
106,neural network basics,6,1,0.4349975781398482,455,0,0.2086666337837184
106,neural network basics,7,0,0.0,235,0,0.0
106,neural network basics,8,1,0.6851018628082954,195,1,0.1799820819089704
106,neural network basics,9,0,0.0,466,0,0.0
107,search engine guide,0,2,1.1129421352315316,344,0,0.4975427907354003
107,search engine guide,1,1,0.5418355771168873,170,1,0.019743562229857313
107,search engine guide,2,2,1.1014375656019664,448,0,0.5594268846422285
107,search engine guide,3,0,0.0,104,0,0.0
107,search engine guide,4,1,0.7056663126144382,231,1,0.025083837433861243
107,search engine guide,5,0,0.0,207,0,0.0
107,search engine guide,6,0,0.0,499,0,0.0
107,search engine guide,7,2,0.8506267110196966,55,0,0.08284602789743586
107,search engine guide,8,0,0.0,113,0,0.0
107,search engine guide,9,0,0.0,184,0,0.0
108,search engine example,0,0,0.0,148,0,0.0
108,search engine example,1,0,0.0,282,0,0.0
108,search engine example,2,1,0.9949799306555203,414,1,0.22833744990661442
108,search engine example,3,0,0.0,311,0,0.0
108,search engine example,4,1,0.5495023332812057,418,0,0.19081452256046666
108,search engine example,5,1,0.5173764829629115,270,1,0.009520207018067406
108,search engine example,6,1,0.3845549149709068,83,1,0.08365946295781736
108,search engine example,7,1,0.44292775080058067,111,1,0.15307556420650317
108,search engine example,8,0,0.0,188,0,0.0
108,search engine example,9,1,0.33175495678214434,89,0,0.15245590163801104
109,data science basics,0,1,0.9269550331484142,331,1,0.219130437236831
109,data science basics,1,0,0.0,332,0,0.0
109,data science basics,2,2,0.8079007651519606,389,1,0.5686833220005817
109,data science basics,3,1,0.9691529326409927,406,1,0.25863829862841115
109,data science basics,4,0,0.0,160,0,0.0
109,data science basics,5,2,1.6050893503455042,102,1,0.08740947647251367
109,data science basics,6,0,0.0,342,0,0.0
109,data science basics,7,0,0.0,471,0,0.0
109,data science basics,8,0,0.0,95,0,0.0
109,data science basics,9,0,0.0,463,0,0.0
110,data science basics,0,2,1.9729587527301735,352,1,0.07868288082461258
110,data science basics,1,1,0.9073531101589873,304,1,0.24956090939447947
110,data science basics,2,0,0.0,93,0,0.0
110,data science basics,3,0,0.0,95,0,0.0
110,data science basics,4,0,0.0,338,0,0.0
110,data science basics,5,2,1.5192140429909533,310,0,0.1300758851444636
110,data science basics,6,0,0.0,53,0,0.0
110,data science basics,7,0,0.0,275,0,0.0
110,data science basics,8,1,0.6391233732656474,98,0,0.14565877095137983
110,data science basics,9,2,1.2886010825274172,465,0,0.5131174374835121
111,data science advanced,0,0,0.0,198,0,0.0
111,data science advanced,1,0,0.0,242,0,0.0
111,data science advanced,2,0,0.0,121,0,0.0
111,data science advanced,3,2,0.877956627394462,230,0,0.4439973295434163
111,data science advanced,4,0,0.0,141,0,0.0
111,data science advanced,5,1,0.8145002058550661,274,0,0.1210101633148458
111,data science advanced,6,1,0.4554159050500176,480,1,0.1398329765438527
111,data science advanced,7,0,0.0,419,0,0.0
111,data science advanced,8,2,1.9148284625147203,288,1,0.06748568501064141
111,data science advanced,9,0,0.0,154,0,0.0
112,neural network guide,0,2,1.9556437210333053,269,1,0.30125451916127916
112,neural network guide,1,1,0.9994588645393736,250,0,0.09254181885479808
112,neural network guide,2,1,0.9385128060835628,475,0,0.1996164329441305
112,neural network guide,3,2,1.130107867466765,493,1,0.531141759751958
112,neural network guide,4,0,0.0,229,0,0.0
112,neural network guide,5,0,0.0,64,0,0.0
112,neural network guide,6,0,0.0,431,0,0.0
112,neural network guide,7,0,0.0,199,0,0.0
112,neural network guide,8,0,0.0,321,0,0.0
112,neural network guide,9,0,0.0,257,0,0.0
113,search engine advanced,0,0,0.0,218,0,0.0
113,search engine advanced,1,1,0.3815548629899169,493,0,0.24518492061934602
113,search engine advanced,2,1,0.3411675620264065,333,1,0.04733057989802764
113,search engine advanced,3,0,0.0,261,0,0.0
113,search engine advanced,4,1,0.7264082967083249,83,0,0.23796635442803776
113,search engine advanced,5,0,0.0,82,0,0.0
113,search engine advanced,6,1,0.7877765554142958,224,1,0.24135285808157517
113,search engine advanced,7,1,0.9826963767174566,308,0,0.2986569418795995
113,search engine advanced,8,0,0.0,325,0,0.0
113,search engine advanced,9,0,0.0,427,0,0.0
114,machine learning advanced,0,0,0.0,257,0,0.0
114,machine learning advanced,1,1,0.7599221947430326,490,0,0.01659496983127805
114,machine learning advanced,2,0,0.0,470,0,0.0
114,machine learning advanced,3,1,0.5659723010773443,307,1,0.21518224373911396
114,machine learning advanced,4,1,0.5287709877507021,162,1,0.07508039107397246
114,machine learning advanced,5,1,0.5952463302087723,401,1,0.029899399332001295
114,machine learning advanced,6,2,1.120389372422757,214,1,0.09734134817111374
114,machine learning advanced,7,0,0.0,440,0,0.0
114,machine learning advanced,8,1,0.5074187427566541,125,1,0.07076114962809778
114,machine learning advanced,9,1,0.7759842054398279,322,1,0.24142835945308455
115,machine learning basics,0,0,0.0,98,0,0.0
115,machine learning basics,1,2,1.9209159107419582,321,0,0.1509055066188107
115,machine learning basics,2,0,0.0,316,0,0.0
115,machine learning basics,3,0,0.0,233,0,0.0
115,machine learning basics,4,1,0.31917516332171536,438,1,0.25060050998411953
115,machine learning basics,5,1,0.7232195035402104,348,0,0.13990894670759427
115,machine learning basics,6,0,0.0,82,0,0.0
115,machine learning basics,7,1,0.7813351083948503,102,0,0.2528649459614531
115,machine learning basics,8,0,0.0,329,0,0.0
115,machine learning basics,9,1,0.8859760204027745,85,1,0.24661067689474098
116,neural network example,0,0,0.0,456,0,0.0
116,neural network example,1,0,0.0,405,0,0.0
116,neural network example,2,1,0.7358385109190204,397,1,0.014260793269967941
116,neural network example,3,2,1.866275247243355,121,0,0.047066874083998435
116,neural network example,4,0,0.0,497,0,0.0
116,neural network example,5,1,0.9032051796541869,123,1,0.22744349647225018
116,neural network example,6,2,1.8840698272193994,50,1,0.34574580113675457
116,neural network example,7,2,1.2688887557422892,331,1,0.5393056674575795
116,neural network example,8,1,0.9222952504853166,340,1,0.13146046278332174
116,neural network example,9,2,1.0983681956227511,326,1,0.12489193468528187
117,data science basics,0,1,0.8534796098077946,206,1,0.08159840178434921
117,data science basics,1,1,0.49831050779539643,284,1,0.06680520121905109
117,data science basics,2,0,0.0,77,0,0.0
117,data science basics,3,1,0.9318985323310918,174,1,0.08129877549136189
117,data science basics,4,0,0.0,358,0,0.0
117,data science basics,5,0,0.0,294,0,0.0
117,data science basics,6,1,0.4231318729855275,176,0,0.29579137751045725
117,data science basics,7,0,0.0,438,0,0.0
117,data science basics,8,0,0.0,155,0,0.0
117,data science basics,9,2,1.105321142640155,159,0,0.22853171193392616
118,python tutorial advanced,0,1,0.5974670774255337,464,1,0.2072209957915082
118,python tutorial advanced,1,1,0.4081362518746844,327,0,0.2489890377179848
118,python tutorial advanced,2,0,0.0,95,0,0.0
118,python tutorial advanced,3,1,0.5983345345540309,397,1,0.10560576528704486
118,python tutorial advanced,4,0,0.0,412,0,0.0
118,python tutorial advanced,5,1,0.9517267323419394,230,0,0.22556504668155625
118,python tutorial advanced,6,2,0.603115797569971,78,1,0.043236362572241505
118,python tutorial advanced,7,2,0.8005678396901078,283,0,0.29359121510237296
118,python tutorial advanced,8,0,0.0,125,0,0.0
118,python tutorial advanced,9,2,1.4374333072102132,115,1,0.3374479534999207
119,search engine guide,0,0,0.0,310,0,0.0
119,search engine guide,1,0,0.0,196,0,0.0
119,search engine guide,2,1,0.560834828493473,472,1,0.10188179883891439
119,search engine guide,3,1,0.4549952906971283,469,0,0.03726668092338054
119,search engine guide,4,2,0.965076490534207,290,0,0.32599494543576973
119,search engine guide,5,2,1.5060008651244792,474,1,0.1665224542108871
119,search engine guide,6,1,0.5360953250997968,390,1,0.11066342408334336
119,search engine guide,7,1,0.8746945712712739,85,0,0.21626302985816215
119,search engine guide,8,2,1.543150962021154,242,0,0.3292337653444341
119,search engine guide,9,1,0.6329976377193132,384,0,0.21453831474851548
120,neural network basics,0,2,1.47785103270732,98,1,0.03235515353503202
120,neural network basics,1,1,0.6104674831169861,85,0,0.07932131885557155
120,neural network basics,2,1,0.5348646082439512,79,1,0.10045239714825245
120,neural network basics,3,1,0.7118236781414409,389,0,0.2541235513220722
120,neural network basics,4,1,0.7340815788766109,268,1,0.2054614881683428
120,neural network basics,5,0,0.0,299,0,0.0
120,neural network basics,6,1,0.6089362541052299,434,0,0.2798571450181784
120,neural network basics,7,0,0.0,359,0,0.0
120,neural network basics,8,1,0.3129689434884698,99,1,0.05372793599764292
120,neural network basics,9,0,0.0,184,0,0.0
121,machine learning basics,0,1,0.4864071343281939,327,0,0.07203810784986542
121,machine learning basics,1,0,0.0,294,0,0.0
121,machine learning basics,2,1,0.6522876013802354,366,0,0.07111437318245956
121,machine learning basics,3,2,1.9137841167941319,439,1,0.17907322965080566
121,machine learning basics,4,0,0.0,431,0,0.0
121,machine learning basics,5,0,0.0,121,0,0.0
121,machine learning basics,6,2,1.6492930638605015,307,0,0.5430982652076999
121,machine learning basics,7,2,1.742119515544644,53,1,0.09176356111413246
121,machine learning basics,8,1,0.4735975262961189,143,1,0.24556355988772022
121,machine learning basics,9,0,0.0,338,0,0.0
122,machine learning advanced,0,2,1.7296481828256995,449,1,0.10476901758696253
122,machine learning advanced,1,1,0.8200938411988927,433,1,0.1558114272334024
122,machine learning advanced,2,0,0.0,377,0,0.0
122,machine learning advanced,3,0,0.0,354,0,0.0
122,machine learning advanced,4,1,0.7918330125533619,121,0,0.04386646872838441
122,machine learning advanced,5,1,0.7147398488147885,287,0,0.23722830716649035
122,machine learning advanced,6,1,0.6085317685765705,74,0,0.2057974511102895
122,machine learning advanced,7,0,0.0,383,0,0.0
122,machine learning advanced,8,0,0.0,325,0,0.0
122,machine learning advanced,9,0,0.0,288,0,0.0
123,machine learning guide,0,1,0.9543069327750247,151,1,0.26610203206797733
123,machine learning guide,1,1,0.7855268474054589,232,1,0.18087387118891568
123,machine learning guide,2,0,0.0,284,0,0.0
123,machine learning guide,3,0,0.0,173,0,0.0
123,machine learning guide,4,1,0.31687730347497745,286,0,0.11003174391456486
123,machine learning guide,5,0,0.0,52,0,0.0
123,machine learning guide,6,1,0.5590248276879476,74,1,0.013648262338053496
123,machine learning guide,7,0,0.0,255,0,0.0
123,machine learning guide,8,0,0.0,185,0,0.0
123,machine learning guide,9,0,0.0,55,0,0.0
124,python tutorial example,0,0,0.0,77,0,0.0
124,python tutorial example,1,1,0.7769836098364962,168,0,0.13679522440831016
124,python tutorial example,2,0,0.0,347,0,0.0
124,python tutorial example,3,0,0.0,269,0,0.0
124,python tutorial example,4,1,0.3789028582311139,90,1,0.00937109247829233
124,python tutorial example,5,0,0.0,427,0,0.0
124,python tutorial example,6,0,0.0,371,0,0.0
124,python tutorial example,7,0,0.0,248,0,0.0
124,python tutorial example,8,0,0.0,348,0,0.0
124,python tutorial example,9,0,0.0,361,0,0.0
125,data science guide,0,0,0.0,213,0,0.0
125,data science guide,1,0,0.0,180,0,0.0
125,data science guide,2,2,1.6878884587017002,433,1,0.28357143457082107
125,data science guide,3,0,0.0,112,0,0.0
125,data science guide,4,1,0.35716714127506727,369,1,0.24963592831249146
125,data science guide,5,0,0.0,105,0,0.0
125,data science guide,6,1,0.6061488998776283,335,0,0.22073498437805084
125,data science guide,7,1,0.9084258432023846,273,1,0.28325571748988415
125,data science guide,8,0,0.0,53,0,0.0
125,data science guide,9,0,0.0,170,0,0.0
126,neural network advanced,0,1,0.6372158934632073,127,1,0.033261552033027726
126,neural network advanced,1,1,0.3090841520280455,361,1,0.0498092753997992
126,neural network advanced,2,1,0.6715357402568556,210,1,0.05684232333095685
126,neural network advanced,3,1,0.6525941516003352,136,1,0.02723908266908247
126,neural network advanced,4,0,0.0,287,0,0.0
126,neural network advanced,5,1,0.6810761562476468,338,1,0.20059497789869576
126,neural network advanced,6,0,0.0,95,0,0.0
126,neural network advanced,7,0,0.0,495,0,0.0
126,neural network advanced,8,2,1.7416548343718463,211,1,0.4378324528608783
126,neural network advanced,9,1,0.8340458911610835,139,0,0.2523161261535001
127,search engine guide,0,0,0.0,487,0,0.0
127,search engine guide,1,1,0.6737011727278728,126,1,0.014371240722638845
127,search engine guide,2,2,1.1870815431643558,217,1,0.27708267136289794
127,search engine guide,3,1,0.6178363609732171,320,1,0.19394105658400418
127,search engine guide,4,2,0.7902119593194067,237,1,0.09150378878525357
127,search engine guide,5,0,0.0,442,0,0.0
127,search engine guide,6,0,0.0,367,0,0.0
127,search engine guide,7,1,0.7046475946210766,176,0,0.09220517087287382
127,search engine guide,8,2,1.6579830697557796,327,1,0.43263212201393675
127,search engine guide,9,1,0.8893501018661663,301,1,0.2198177325539666
128,search engine guide,0,2,0.9241988472599909,272,1,0.3796780619845709
128,search engine guide,1,0,0.0,237,0,0.0
128,search engine guide,2,2,1.0691837115763434,219,1,0.5180420184313869
128,search engine guide,3,0,0.0,487,0,0.0
128,search engine guide,4,1,0.3214153897349909,125,1,0.1392014442852115
128,search engine guide,5,0,0.0,161,0,0.0
128,search engine guide,6,0,0.0,465,0,0.0
128,search engine guide,7,0,0.0,204,0,0.0
128,search engine guide,8,1,0.5359218135316217,408,1,0.2287283788249767
128,search engine guide,9,0,0.0,108,0,0.0
129,search engine example,0,1,0.4615102486360618,412,1,0.06908411317047576
129,search engine example,1,0,0.0,196,0,0.0
129,search engine example,2,1,0.5656404605532663,479,1,0.09308916832282767
129,search engine example,3,2,1.9992064662025486,227,0,0.046386529834082736
129,search engine example,4,1,0.522923181374115,262,1,0.17995690211164453
129,search engine example,5,0,0.0,64,0,0.0
129,search engine example,6,0,0.0,417,0,0.0
129,search engine example,7,0,0.0,205,0,0.0
129,search engine example,8,0,0.0,126,0,0.0
129,search engine example,9,0,0.0,239,0,0.0
130,python tutorial guide,0,2,1.54342819357309,198,0,0.4513880297036335
130,python tutorial guide,1,0,0.0,62,0,0.0
130,python tutorial guide,2,0,0.0,473,0,0.0
130,python tutorial guide,3,2,1.575377744910336,267,0,0.28746909210472316
130,python tutorial guide,4,1,0.3025262455620967,201,0,0.14253831862377014
130,python tutorial guide,5,0,0.0,149,0,0.0
130,python tutorial guide,6,0,0.0,60,0,0.0
130,python tutorial guide,7,0,0.0,101,0,0.0
130,python tutorial guide,8,0,0.0,488,0,0.0
130,python tutorial guide,9,1,0.886293335075097,124,1,0.23364226452029715
131,search engine example,0,1,0.8477794105648759,143,0,0.21174473969849242
131,search engine example,1,1,0.48809054133740426,130,1,0.18146415363989027
131,search engine example,2,1,0.47595647154684273,423,1,0.10598842235482225
131,search engine example,3,2,1.0884885610032682,392,0,0.17447668339281333
131,search engine example,4,1,0.5590330582452037,54,1,0.127820322813037
131,search engine example,5,0,0.0,499,0,0.0
131,search engine example,6,0,0.0,333,0,0.0
131,search engine example,7,1,0.30630607729502946,401,1,0.03602097009683279
131,search engine example,8,1,0.34194139770455906,147,0,0.29665636276309526
131,search engine example,9,1,0.5781859385275208,330,1,0.24054401529023958
132,data science advanced,0,0,0.0,384,0,0.0
132,data science advanced,1,1,0.6446362899165348,391,0,0.2660012723172216
132,data science advanced,2,0,0.0,472,0,0.0
132,data science advanced,3,1,0.4226252697241627,479,1,0.16475950531041492
132,data science advanced,4,2,1.500233935810899,261,1,0.538000836601129
132,data science advanced,5,0,0.0,205,0,0.0
132,data science advanced,6,1,0.3107078710796744,490,1,0.2715839834358905
132,data science advanced,7,0,0.0,273,0,0.0
132,data science advanced,8,1,0.48082603390729606,319,0,0.15880439163303095
132,data science advanced,9,0,0.0,115,0,0.0
133,machine learning advanced,0,0,0.0,247,0,0.0
133,machine learning advanced,1,0,0.0,165,0,0.0
133,machine learning advanced,2,2,1.9747791029355968,203,1,0.47157347054482546
133,machine learning advanced,3,2,1.2300523450235379,369,1,0.5035544867363275
133,machine learning advanced,4,0,0.0,359,0,0.0
133,machine learning advanced,5,2,1.0128703764429106,368,1,0.4304665073488215
133,machine learning advanced,6,0,0.0,177,0,0.0
133,machine learning advanced,7,0,0.0,138,0,0.0
133,machine learning advanced,8,1,0.7702264091053014,64,1,0.025841143128800204
133,machine learning advanced,9,0,0.0,409,0,0.0
134,python tutorial example,0,1,0.6934768298168184,212,0,0.1328744880307037
134,python tutorial example,1,0,0.0,93,0,0.0
134,python tutorial example,2,0,0.0,146,0,0.0
134,python tutorial example,3,0,0.0,467,0,0.0
134,python tutorial example,4,0,0.0,200,0,0.0
134,python tutorial example,5,1,0.5509509176659773,82,0,0.21920689607213437
134,python tutorial example,6,0,0.0,240,0,0.0
134,python tutorial example,7,0,0.0,154,0,0.0
134,python tutorial example,8,1,0.3623264288429491,242,0,0.1338967606279234
134,python tutorial example,9,0,0.0,309,0,0.0
135,neural network basics,0,0,0.0,295,0,0.0
135,neural network basics,1,1,0.9407653591500171,158,0,0.19188333579079278
135,neural network basics,2,0,0.0,329,0,0.0
135,neural network basics,3,1,0.35631656102306364,356,1,0.1718225324521257
135,neural network basics,4,0,0.0,130,0,0.0
135,neural network basics,5,1,0.7131329269559852,89,1,0.007249111699490818
135,neural network basics,6,1,0.39069412979054147,471,0,0.08721248483249722
135,neural network basics,7,0,0.0,210,0,0.0
135,neural network basics,8,2,1.9403122948580838,279,1,0.051193638587774704
135,neural network basics,9,1,0.3838541115708393,455,0,0.2224136400299236
136,machine learning example,0,0,0.0,71,0,0.0
136,machine learning example,1,1,0.5441683116408339,397,1,0.05204193302702994
136,machine learning example,2,0,0.0,349,0,0.0
136,machine learning example,3,2,1.7683130555860864,359,1,0.07093985213807986
136,machine learning example,4,2,1.6977397063268755,191,0,0.3521851073936029
136,machine learning example,5,1,0.6399243819988796,372,1,0.017087466495775104
136,machine learning example,6,0,0.0,386,0,0.0
136,machine learning example,7,0,0.0,273,0,0.0
136,machine learning example,8,1,0.4072032751656116,141,1,0.05702452914241049
136,machine learning example,9,0,0.0,253,0,0.0
137,search engine advanced,0,0,0.0,103,0,0.0
137,search engine advanced,1,1,0.4645199625283956,473,1,0.004498648051159759
137,search engine advanced,2,2,1.385551318542189,76,1,0.05191302989215511
137,search engine advanced,3,0,0.0,111,0,0.0
137,search engine advanced,4,1,0.6697056308518794,344,0,0.21436762324579597
137,search engine advanced,5,1,0.7510291416311126,225,1,0.1672472083254008
137,search engine advanced,6,2,1.4221728438594106,51,1,0.02414694666444155
137,search engine advanced,7,2,1.4825079481749568,147,0,0.3924600028518291
137,search engine advanced,8,0,0.0,476,0,0.0
137,search engine advanced,9,1,0.8268386561918006,294,1,0.09557609391870385
138,search engine example,0,0,0.0,77,0,0.0
138,search engine example,1,1,0.9434560676028088,269,1,0.024552675972598803
138,search engine example,2,1,0.6835891916427146,50,1,0.16252759606765063
138,search engine example,3,0,0.0,401,0,0.0
138,search engine example,4,0,0.0,399,0,0.0
138,search engine example,5,1,0.9037531252520365,399,1,0.05398240881990309
138,search engine example,6,1,0.7393508490743801,381,1,0.019407045528372645
138,search engine example,7,1,0.6912329209557289,369,1,0.04466190417016239
138,search engine example,8,0,0.0,158,0,0.0
138,search engine example,9,0,0.0,209,0,0.0
139,neural network example,0,1,0.46034786222751006,188,0,0.08806880041888725
139,neural network example,1,2,0.7783411517000713,96,1,0.5689653386405733
139,neural network example,2,1,0.30759569562643274,70,1,0.10983251111127204
139,neural network example,3,0,0.0,148,0,0.0
139,neural network example,4,1,0.8731382666928968,407,0,0.12547639524101814
139,neural network example,5,0,0.0,341,0,0.0
139,neural network example,6,0,0.0,493,0,0.0
139,neural network example,7,2,1.4715712232991278,496,1,0.13124613609600844
139,neural network example,8,0,0.0,167,0,0.0
139,neural network example,9,2,1.4405069049370014,99,1,0.4290020577939349
140,data science basics,0,1,0.7638992793384356,189,0,0.1557409081773591
140,data science basics,1,0,0.0,302,0,0.0
140,data science basics,2,0,0.0,345,0,0.0
140,data science basics,3,0,0.0,211,0,0.0
140,data science basics,4,0,0.0,164,0,0.0
140,data science basics,5,0,0.0,159,0,0.0
140,data science basics,6,2,1.7432345388845514,104,0,0.33285282291138446
140,data science basics,7,1,0.8867265546471303,215,1,0.07000762876817775
140,data science basics,8,1,0.60519859155,277,1,0.1818382841895305
140,data science basics,9,1,0.4801587419003551,433,1,0.026454225907350304
141,search engine basics,0,2,1.6322741665052511,377,0,0.35282328832201737
141,search engine basics,1,0,0.0,320,0,0.0
141,search engine basics,2,0,0.0,96,0,0.0
141,search engine basics,3,0,0.0,67,0,0.0
141,search engine basics,4,1,0.369178810214506,173,0,0.18074827042415856
141,search engine basics,5,0,0.0,195,0,0.0
141,search engine basics,6,0,0.0,151,0,0.0
141,search engine basics,7,0,0.0,155,0,0.0
141,search engine basics,8,0,0.0,472,0,0.0
141,search engine basics,9,1,0.44280966981508985,176,1,0.2693448857249295
142,data science guide,0,0,0.0,295,0,0.0
142,data science guide,1,0,0.0,426,0,0.0
142,data science guide,2,2,1.7218090132594446,318,1,0.5723528046866451
142,data science guide,3,0,0.0,375,0,0.0
142,data science guide,4,1,0.7476859468741668,317,1,0.1910237165008538
142,data science guide,5,0,0.0,390,0,0.0
142,data science guide,6,0,0.0,376,0,0.0
142,data science guide,7,1,0.7265201116893792,463,1,0.05499785323555353
142,data science guide,8,0,0.0,320,0,0.0
142,data science guide,9,1,0.8717203846669421,489,1,0.19981850608517607
143,neural network guide,0,1,0.6152317403722857,286,1,0.06631624883875606
